Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN34434,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,Offline,0,0,0,120.0,0,Canceled
INN11879,2,1,1,3,Meal Plan 1,0,Room_Type 6,31,2018,9,26,Online,0,0,0,148.69,1,Not_Canceled
INN14173,2,0,0,2,Meal Plan 1,0,Room_Type 1,17,2018,3,17,Corporate,0,0,0,80.0,1,Not_Canceled
INN10448,2,0,0,2,Meal Plan 1,0,Room_Type 1,80,2018,8,12,Online,0,0,0,117.9,1,Not_Canceled
INN12562,2,0,2,3,Not Selected,0,Room_Type 1,26,2018,10,16,Online,0,0,0,119.0,1,Canceled
INN15864,2,0,0,2,Not Selected,0,Room_Type 1,132,2018,11,25,Online,0,0,0,79.2,0,Not_Canceled
INN29588,2,0,2,1,Not Selected,0,Room_Type 1,20,2018,9,24,Online,0,0,0,129.0,2,Not_Canceled
INN13937,3,0,2,1,Meal Plan 1,0,Room_Type 4,202,2018,10,22,Online,0,0,0,128.7,0,Canceled
INN07940,2,0,2,0,Meal Plan 1,0,Room_Type 1,16,2018,4,17,Online,0,0,0,101.0,2,Not_Canceled
INN16106,1,0,1,1,Meal Plan 1,0,Room_Type 1,49,2018,3,14,Online,0,0,0,76.5,0,Canceled
INN30606,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
INN13533,2,0,0,1,Meal Plan 1,0,Room_Type 1,180,2017,10,16,Offline,0,0,0,70.0,0,Canceled
INN08028,2,0,0,4,Not Selected,0,Room_Type 1,90,2018,4,13,Online,0,0,0,80.75,0,Canceled
INN19798,2,0,0,3,Meal Plan 1,0,Room_Type 5,1,2018,5,5,Offline,0,0,0,119.0,0,Not_Canceled
INN24154,2,0,0,1,Not Selected,0,Room_Type 1,218,2018,9,29,Online,0,0,0,116.1,2,Canceled
INN25839,2,0,1,1,Meal Plan 1,0,Room_Type 1,60,2017,9,21,Offline,0,0,0,48.0,0,Canceled
INN33928,3,0,1,2,Meal Plan 1,0,Room_Type 4,136,2018,9,30,Online,0,0,0,154.8,1,Canceled
INN17291,2,0,1,2,Meal Plan 1,0,Room_Type 1,124,2018,6,27,Online,0,0,0,96.3,1,Not_Canceled
INN09229,2,0,0,3,Meal Plan 1,0,Room_Type 4,52,2018,5,11,Online,0,0,0,140.4,0,Canceled
INN11886,3,0,2,3,Meal Plan 1,0,Room_Type 4,75,2018,8,12,Online,0,0,0,168.3,2,Not_Canceled
INN33473,2,0,2,3,Meal Plan 1,0,Room_Type 4,112,2018,11,13,Online,0,0,0,100.05,1,Not_Canceled
INN00761,1,2,0,3,Meal Plan 1,0,Room_Type 6,30,2018,9,1,Online,0,0,0,181.8,1,Not_Canceled
INN19503,2,2,2,5,Meal Plan 1,0,Room_Type 6,36,2018,9,24,Online,0,0,0,177.77,1,Not_Canceled
INN00987,2,0,0,4,Meal Plan 1,0,Room_Type 1,88,2018,3,23,Online,0,0,0,88.7,0,Not_Canceled
INN12615,2,0,0,2,Meal Plan 1,0,Room_Type 4,4,2018,9,13,Online,0,0,0,124.36,0,Canceled
INN29086,2,0,1,5,Meal Plan 1,0,Room_Type 4,196,2018,12,27,Online,0,0,0,101.15,0,Not_Canceled
INN26092,0,2,2,3,Meal Plan 1,0,Room_Type 2,107,2018,9,24,Online,0,0,0,127.38,3,Not_Canceled
INN00325,1,0,2,0,Meal Plan 1,0,Room_Type 1,13,2017,10,18,Online,0,0,0,120.0,0,Not_Canceled
INN20683,2,0,1,2,Not Selected,0,Room_Type 1,52,2018,5,13,Online,0,0,0,116.1,2,Not_Canceled
INN34293,1,0,0,3,Meal Plan 1,0,Room_Type 1,204,2018,5,5,Offline,0,0,0,90.0,0,Canceled
INN34877,1,0,0,3,Meal Plan 1,0,Room_Type 1,176,2018,9,8,Offline,0,0,0,116.1,0,Canceled
INN33919,2,0,0,4,Meal Plan 1,0,Room_Type 4,6,2018,2,24,Online,0,0,0,109.5,1,Not_Canceled
INN10246,1,0,0,1,Not Selected,0,Room_Type 1,20,2018,6,2,Offline,0,0,0,85.0,0,Not_Canceled
INN16680,2,1,0,1,Meal Plan 1,0,Room_Type 1,0,2018,6,23,Online,0,0,0,127.0,0,Not_Canceled
INN27732,2,0,0,3,Meal Plan 1,0,Room_Type 1,7,2017,10,7,Online,0,0,0,164.0,2,Not_Canceled
INN11736,2,0,0,1,Not Selected,0,Room_Type 1,14,2018,9,20,Online,0,0,0,129.0,1,Not_Canceled
INN13031,2,0,0,3,Meal Plan 1,0,Room_Type 1,271,2018,9,21,Offline,0,0,0,101.33,1,Canceled
INN01786,3,0,2,3,Meal Plan 1,0,Room_Type 4,97,2018,7,21,Online,0,0,0,141.3,2,Not_Canceled
INN04383,2,0,2,3,Meal Plan 1,0,Room_Type 1,158,2018,7,3,Online,0,0,0,99.45,1,Not_Canceled
INN32458,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,8,10,Online,0,0,0,170.0,2,Not_Canceled
INN21703,3,0,0,2,Meal Plan 1,0,Room_Type 4,113,2018,8,23,Online,0,0,0,150.3,0,Canceled
INN22239,2,0,0,1,Not Selected,0,Room_Type 1,9,2017,11,7,Online,0,0,0,76.0,1,Not_Canceled
INN32047,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,12,3,Corporate,1,0,2,65.0,0,Not_Canceled
INN09477,1,0,0,3,Meal Plan 1,0,Room_Type 1,276,2018,9,22,Offline,0,0,0,95.67,0,Not_Canceled
INN28828,2,0,1,2,Meal Plan 1,0,Room_Type 1,233,2018,10,14,Offline,0,0,0,90.0,0,Canceled
INN36198,1,0,2,3,Meal Plan 1,0,Room_Type 1,212,2018,5,20,Offline,0,0,0,70.0,1,Not_Canceled
INN22118,3,0,0,1,Meal Plan 1,0,Room_Type 4,19,2018,4,27,Online,0,0,0,167.0,0,Canceled
INN22154,2,0,0,3,Meal Plan 1,0,Room_Type 4,93,2018,9,27,Online,0,0,0,177.3,2,Canceled
INN12647,1,0,0,3,Meal Plan 1,0,Room_Type 1,64,2018,5,17,Corporate,0,0,0,130.0,0,Not_Canceled
INN15322,1,0,1,2,Meal Plan 1,0,Room_Type 6,63,2018,11,7,Online,0,0,0,193.68,0,Not_Canceled
INN15699,2,0,0,2,Meal Plan 1,0,Room_Type 1,107,2018,6,10,Offline,0,0,0,130.0,1,Not_Canceled
INN13426,2,0,0,1,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled
INN25126,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,7,5,Complementary,1,0,28,0.0,4,Not_Canceled
INN26439,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled
INN32330,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,110.0,0,Canceled
INN33843,2,0,2,4,Meal Plan 1,0,Room_Type 1,109,2018,6,26,Online,0,0,0,102.28,1,Not_Canceled
INN15013,2,0,2,1,Meal Plan 1,0,Room_Type 1,282,2017,10,10,Offline,0,0,0,76.67,0,Not_Canceled
INN22212,2,0,1,2,Meal Plan 1,0,Room_Type 2,228,2018,7,29,Online,0,0,0,76.85,1,Not_Canceled
INN19959,2,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,4,17,Online,0,0,0,81.9,1,Not_Canceled
INN15235,1,1,1,2,Not Selected,0,Room_Type 1,64,2018,11,21,Online,0,0,0,64.37,1,Not_Canceled
INN17255,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled
INN07408,2,1,0,3,Meal Plan 1,0,Room_Type 1,15,2017,10,29,Online,0,0,0,105.62,2,Not_Canceled
INN30170,2,0,2,1,Meal Plan 2,0,Room_Type 1,150,2018,1,2,Offline,0,0,0,101.0,0,Not_Canceled
INN12545,2,0,0,2,Meal Plan 1,0,Room_Type 1,83,2018,4,7,Online,0,0,0,96.3,1,Not_Canceled
INN18102,2,0,2,2,Meal Plan 1,0,Room_Type 1,134,2017,12,4,Offline,0,0,0,65.0,0,Not_Canceled
INN07314,1,0,0,3,Not Selected,0,Room_Type 1,110,2018,11,2,Online,0,0,0,85.87,1,Not_Canceled
INN02649,1,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,87.0,0,Not_Canceled
INN02587,2,0,0,2,Meal Plan 1,0,Room_Type 1,182,2018,9,30,Online,0,0,0,117.9,2,Canceled
INN25288,2,2,2,1,Meal Plan 1,1,Room_Type 6,33,2018,9,3,Online,0,0,0,190.8,0,Not_Canceled
INN22961,1,0,1,2,Meal Plan 1,0,Room_Type 1,6,2018,5,23,Online,0,0,0,106.25,1,Not_Canceled
INN19545,2,0,1,2,Meal Plan 1,0,Room_Type 1,83,2018,6,10,Online,0,0,0,126.9,3,Not_Canceled
INN14329,2,0,2,3,Meal Plan 1,0,Room_Type 1,114,2018,4,3,Offline,0,0,0,80.75,0,Not_Canceled
INN11010,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled
INN03183,1,0,0,2,Meal Plan 1,0,Room_Type 1,59,2017,10,29,Offline,0,0,0,75.0,0,Not_Canceled
INN27559,2,0,0,1,Meal Plan 1,0,Room_Type 1,54,2018,11,24,Complementary,0,0,0,0.0,1,Not_Canceled
INN11673,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,110.0,0,Canceled
INN18762,2,0,1,2,Meal Plan 1,0,Room_Type 4,35,2018,3,21,Online,0,0,0,112.5,1,Not_Canceled
INN04804,2,0,1,3,Meal Plan 1,0,Room_Type 1,47,2018,3,21,Online,0,0,0,93.5,1,Not_Canceled
INN04219,2,0,2,2,Not Selected,0,Room_Type 1,31,2018,2,6,Online,0,0,0,50.6,0,Not_Canceled
INN05693,2,0,0,3,Meal Plan 1,0,Room_Type 1,433,2018,9,8,Online,0,0,0,70.0,0,Canceled
INN19437,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,Offline,0,0,0,120.0,0,Canceled
INN09796,2,0,0,2,Meal Plan 1,0,Room_Type 1,22,2018,2,2,Complementary,0,0,0,0.0,0,Not_Canceled
INN35168,2,0,2,2,Meal Plan 1,0,Room_Type 1,50,2018,12,3,Online,0,0,0,68.07,1,Not_Canceled
INN32304,2,0,0,3,Meal Plan 1,0,Room_Type 1,52,2018,12,29,Online,0,0,0,122.4,1,Not_Canceled
INN12780,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled
INN09372,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115.0,1,Canceled
INN20141,2,0,2,2,Meal Plan 1,0,Room_Type 4,55,2018,6,18,Online,0,0,0,126.9,1,Not_Canceled
INN29837,2,0,0,1,Meal Plan 1,0,Room_Type 1,3,2017,10,8,Corporate,0,0,0,65.0,0,Canceled
INN13592,2,2,0,1,Meal Plan 1,0,Room_Type 6,3,2018,6,11,Online,0,0,0,160.8,0,Not_Canceled
INN07379,2,1,2,0,Meal Plan 1,0,Room_Type 1,26,2018,5,22,Online,0,0,0,148.0,2,Not_Canceled
INN01755,2,0,0,1,Meal Plan 1,0,Room_Type 4,25,2018,4,30,Online,0,0,0,156.0,2,Not_Canceled
INN00149,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120.0,0,Not_Canceled
INN25363,2,0,0,2,Meal Plan 1,0,Room_Type 4,45,2018,3,17,Online,0,0,0,103.95,1,Canceled
INN29052,2,0,0,5,Meal Plan 1,0,Room_Type 1,33,2018,2,23,Online,0,0,0,80.46,1,Not_Canceled
INN33096,2,0,0,2,Meal Plan 1,0,Room_Type 1,30,2018,10,21,Online,0,0,0,139.0,4,Not_Canceled
INN10539,3,0,1,2,Meal Plan 1,0,Room_Type 7,36,2018,4,15,Online,0,0,0,203.02,2,Not_Canceled
INN20493,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,9,7,Online,0,0,0,133.0,0,Not_Canceled
INN05373,2,0,0,3,Meal Plan 1,0,Room_Type 1,72,2018,10,20,Online,0,0,0,118.8,2,Not_Canceled
INN32247,2,0,0,2,Meal Plan 1,0,Room_Type 1,92,2018,2,9,Online,0,0,0,69.5,1,Not_Canceled
INN15546,2,0,0,4,Meal Plan 1,0,Room_Type 1,19,2017,12,22,Offline,0,0,0,58.0,1,Not_Canceled
INN29570,1,0,2,2,Meal Plan 1,0,Room_Type 1,11,2018,11,27,Online,0,0,0,89.89,2,Not_Canceled
INN01614,2,0,0,2,Meal Plan 1,0,Room_Type 1,0,2018,9,16,Offline,0,0,0,95.0,0,Not_Canceled
INN05830,1,0,2,0,Meal Plan 1,1,Room_Type 1,2,2018,7,3,Corporate,1,0,5,67.0,0,Not_Canceled
INN34654,2,0,1,3,Meal Plan 1,0,Room_Type 1,12,2018,5,30,Corporate,0,0,0,111.35,0,Not_Canceled
INN34935,3,0,2,2,Meal Plan 1,0,Room_Type 4,99,2018,7,3,Online,0,0,0,146.7,0,Canceled
INN26968,2,0,2,3,Not Selected,0,Room_Type 1,59,2018,5,21,Online,0,0,0,116.1,1,Canceled
INN02016,2,0,2,2,Meal Plan 1,0,Room_Type 1,122,2018,7,9,Online,0,0,0,105.83,2,Not_Canceled
INN28178,1,0,1,1,Meal Plan 1,0,Room_Type 1,85,2018,12,3,Online,0,0,0,98.0,0,Not_Canceled
INN35460,1,0,0,3,Meal Plan 1,0,Room_Type 1,25,2018,10,19,Online,0,0,0,133.0,0,Canceled
INN33056,2,1,0,3,Meal Plan 1,0,Room_Type 4,126,2018,12,27,Offline,0,0,0,90.53,2,Not_Canceled
INN05757,2,0,2,1,Meal Plan 1,0,Room_Type 1,21,2018,6,12,Online,0,0,0,94.35,1,Not_Canceled
INN00604,2,0,2,3,Meal Plan 1,0,Room_Type 4,64,2018,4,15,Online,0,0,0,112.2,0,Not_Canceled
INN05330,2,0,2,5,Meal Plan 2,0,Room_Type 4,42,2018,3,12,Online,0,0,0,127.79,1,Not_Canceled
INN32873,1,0,0,1,Meal Plan 1,1,Room_Type 1,3,2018,3,3,Online,0,0,0,104.0,0,Not_Canceled
INN00866,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,12,2,Corporate,0,0,0,85.0,2,Not_Canceled
INN30575,2,0,0,2,Meal Plan 1,0,Room_Type 1,31,2018,2,4,Corporate,0,0,0,81.5,0,Not_Canceled
INN23397,2,0,2,2,Not Selected,0,Room_Type 1,152,2018,12,18,Online,0,0,0,74.8,2,Not_Canceled
INN16628,2,0,1,2,Meal Plan 1,0,Room_Type 1,92,2018,3,7,Online,0,0,0,80.3,1,Not_Canceled
INN28127,2,0,0,1,Meal Plan 1,0,Room_Type 4,37,2018,5,21,Online,0,0,0,108.11,1,Not_Canceled
INN30031,2,0,1,5,Meal Plan 1,0,Room_Type 4,13,2018,4,5,Online,0,0,0,130.33,0,Not_Canceled
INN24683,3,0,0,3,Meal Plan 1,0,Room_Type 4,39,2018,3,31,Online,0,0,0,150.3,0,Not_Canceled
INN23187,2,0,1,3,Meal Plan 1,0,Room_Type 1,21,2017,10,26,Offline,0,0,0,94.0,0,Not_Canceled
INN04288,2,0,2,4,Meal Plan 1,0,Room_Type 1,11,2018,11,13,Online,0,0,0,65.29,1,Not_Canceled
INN16866,1,0,1,1,Meal Plan 1,0,Room_Type 4,32,2017,10,24,Online,0,0,0,136.0,1,Not_Canceled
INN35534,2,0,1,2,Meal Plan 1,0,Room_Type 1,84,2017,10,16,Online,0,0,0,89.25,2,Not_Canceled
INN11221,2,0,0,2,Not Selected,0,Room_Type 1,181,2018,11,18,Online,0,0,0,71.1,0,Canceled
INN04831,2,0,1,2,Meal Plan 1,0,Room_Type 1,98,2018,9,16,Offline,0,0,0,80.75,0,Not_Canceled
INN28354,2,0,0,4,Meal Plan 2,0,Room_Type 1,323,2018,5,17,Offline,0,0,0,112.0,1,Canceled
INN05345,2,0,0,2,Meal Plan 1,0,Room_Type 1,177,2018,6,3,Online,0,0,0,100.0,0,Canceled
INN21587,2,0,0,3,Not Selected,0,Room_Type 1,41,2018,3,24,Online,0,0,0,106.8,0,Not_Canceled
INN29804,2,0,1,1,Not Selected,0,Room_Type 1,196,2018,8,6,Online,0,0,0,85.5,0,Canceled
INN00353,1,0,2,6,Meal Plan 1,0,Room_Type 1,11,2018,7,5,Online,0,0,0,145.0,0,Canceled
INN15317,2,1,2,0,Meal Plan 1,0,Room_Type 1,143,2018,6,26,Online,0,0,0,118.65,1,Canceled
INN32517,1,0,0,2,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,100.0,0,Not_Canceled
INN12798,2,0,2,5,Meal Plan 1,0,Room_Type 1,157,2018,10,22,Online,0,0,0,102.86,2,Canceled
INN17158,1,0,1,1,Meal Plan 1,0,Room_Type 1,4,2017,10,19,Corporate,0,0,0,95.0,0,Not_Canceled
INN15456,2,0,2,1,Meal Plan 2,0,Room_Type 1,124,2017,8,8,Offline,0,0,0,94.5,0,Canceled
INN31855,2,0,2,6,Meal Plan 1,0,Room_Type 4,196,2018,9,3,Online,0,0,0,121.98,0,Canceled
INN20345,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,9,17,Complementary,1,0,2,0.0,1,Not_Canceled
INN03874,3,0,1,3,Meal Plan 2,0,Room_Type 4,45,2018,6,27,Online,0,0,0,157.68,2,Not_Canceled
INN00180,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Online,0,0,0,115.0,0,Canceled
INN27838,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
INN24545,2,0,1,3,Meal Plan 1,0,Room_Type 1,122,2018,6,9,Offline,0,0,0,75.0,0,Not_Canceled
INN21178,2,0,2,2,Meal Plan 1,0,Room_Type 1,31,2018,4,17,Online,0,0,0,96.75,2,Not_Canceled
INN07437,1,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,90.0,0,Not_Canceled
INN27484,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled
INN05959,1,0,2,1,Meal Plan 1,0,Room_Type 1,40,2018,3,13,Corporate,1,0,1,65.0,0,Not_Canceled
INN14111,2,0,0,2,Meal Plan 1,0,Room_Type 1,31,2018,6,8,Online,0,0,0,110.7,1,Canceled
INN01801,1,0,1,2,Meal Plan 1,0,Room_Type 1,34,2018,11,7,Online,0,0,0,138.7,0,Not_Canceled
INN31170,2,0,1,0,Not Selected,0,Room_Type 1,5,2018,5,16,Online,0,0,0,68.53,1,Not_Canceled
INN14649,2,0,2,1,Meal Plan 2,0,Room_Type 1,117,2017,8,1,Offline,0,0,0,94.5,0,Not_Canceled
INN15083,2,0,1,2,Meal Plan 1,0,Room_Type 1,22,2017,9,4,Online,0,0,0,105.0,2,Not_Canceled
INN33676,2,0,2,3,Meal Plan 1,0,Room_Type 4,48,2018,8,26,Online,0,0,0,133.74,1,Canceled
INN22614,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115.0,1,Canceled
INN06039,2,0,0,2,Meal Plan 1,0,Room_Type 1,11,2018,1,26,Online,0,0,0,70.07,0,Not_Canceled
INN30926,2,0,1,2,Meal Plan 1,0,Room_Type 4,77,2018,4,18,Online,0,0,0,115.8,1,Not_Canceled
INN08222,2,0,0,1,Meal Plan 1,0,Room_Type 1,43,2018,10,20,Offline,0,0,0,85.5,1,Not_Canceled
INN06982,1,0,0,2,Meal Plan 1,0,Room_Type 1,40,2017,11,4,Online,0,0,0,100.8,3,Not_Canceled
INN13896,1,0,0,3,Meal Plan 1,0,Room_Type 1,174,2018,9,22,Offline,0,0,0,95.67,0,Not_Canceled
INN02802,2,0,2,1,Not Selected,0,Room_Type 1,156,2018,9,25,Online,0,0,0,116.1,0,Canceled
INN25415,3,0,2,2,Meal Plan 1,0,Room_Type 4,204,2017,10,18,Online,0,0,0,137.0,0,Canceled
INN27384,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,3,15,Online,0,0,0,103.0,0,Not_Canceled
INN02923,2,0,2,3,Meal Plan 1,1,Room_Type 1,207,2017,8,21,Online,0,0,0,76.5,2,Not_Canceled
INN34169,2,0,1,2,Meal Plan 1,0,Room_Type 1,7,2018,10,3,Online,0,0,0,117.04,1,Not_Canceled
INN24126,2,0,1,2,Meal Plan 1,0,Room_Type 1,31,2018,9,16,Offline,0,0,0,75.0,0,Not_Canceled
INN12857,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,6,22,Aviation,0,0,0,95.0,0,Not_Canceled
INN31724,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,Offline,0,0,0,100.0,0,Not_Canceled
INN13840,2,0,0,1,Meal Plan 1,0,Room_Type 1,10,2017,9,5,Offline,0,0,0,85.0,1,Not_Canceled
INN19105,2,0,2,0,Meal Plan 1,1,Room_Type 1,11,2018,1,17,Online,0,0,0,98.0,2,Not_Canceled
INN01246,2,0,1,4,Meal Plan 1,0,Room_Type 1,33,2018,3,16,Offline,0,0,0,63.58,0,Not_Canceled
INN22746,2,0,1,2,Meal Plan 1,0,Room_Type 1,160,2018,8,22,Online,0,0,0,114.5,0,Canceled
INN20922,2,0,0,2,Not Selected,0,Room_Type 1,58,2017,10,30,Online,0,0,0,66.53,1,Not_Canceled
INN31169,2,0,0,1,Meal Plan 1,0,Room_Type 1,164,2018,7,29,Online,0,0,0,105.3,0,Canceled
INN04054,2,0,1,2,Not Selected,0,Room_Type 1,52,2018,7,18,Online,0,0,0,94.5,0,Canceled
INN05932,2,0,1,3,Meal Plan 1,0,Room_Type 1,196,2018,5,12,Offline,0,0,0,80.75,0,Not_Canceled
INN03240,1,0,2,2,Meal Plan 1,0,Room_Type 4,49,2018,4,10,Online,0,0,0,112.2,0,Canceled
INN00109,2,0,0,1,Not Selected,0,Room_Type 1,12,2018,6,30,Online,0,0,0,101.68,1,Not_Canceled
INN35525,2,0,0,3,Not Selected,0,Room_Type 1,134,2018,5,17,Online,0,0,0,94.5,0,Canceled
INN16151,3,0,0,2,Meal Plan 1,0,Room_Type 1,128,2018,7,8,Online,0,0,0,146.7,2,Not_Canceled
INN28926,2,0,0,2,Meal Plan 1,0,Room_Type 1,80,2018,11,25,Online,0,0,0,93.6,0,Canceled
INN28964,2,0,0,2,Meal Plan 1,0,Room_Type 1,30,2018,6,2,Offline,0,0,0,85.5,0,Not_Canceled
INN14729,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,Offline,0,0,0,95.0,0,Canceled
INN18159,2,0,0,4,Meal Plan 1,0,Room_Type 1,254,2018,10,12,Online,0,0,0,92.28,1,Canceled
INN27727,2,0,0,3,Meal Plan 1,0,Room_Type 6,159,2018,5,26,Online,0,0,0,198.9,0,Canceled
INN11320,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled
INN27452,1,0,0,1,Meal Plan 1,1,Room_Type 1,6,2018,1,26,Online,0,0,0,95.0,1,Not_Canceled
INN22324,2,0,1,4,Meal Plan 1,0,Room_Type 1,275,2018,10,5,Offline,0,0,0,90.0,0,Canceled
INN22229,3,0,2,3,Meal Plan 1,0,Room_Type 1,37,2018,6,19,Offline,0,0,0,105.4,1,Not_Canceled
INN03535,2,0,0,1,Meal Plan 1,0,Room_Type 1,21,2017,10,7,Offline,0,0,0,85.0,1,Not_Canceled
INN04395,2,0,2,2,Meal Plan 1,0,Room_Type 1,69,2017,9,6,Offline,0,0,0,81.09,0,Not_Canceled
INN22258,2,0,2,0,Meal Plan 2,0,Room_Type 1,75,2018,10,30,Offline,0,0,0,105.0,0,Canceled
INN11331,2,1,2,5,Meal Plan 2,0,Room_Type 1,125,2018,7,18,Offline,0,0,0,84.58,1,Not_Canceled
INN14967,3,0,2,4,Meal Plan 1,0,Room_Type 1,22,2017,9,4,Online,0,0,0,122.5,3,Not_Canceled
INN04645,2,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,11,5,Offline,0,0,0,130.0,0,Not_Canceled
INN17566,2,2,0,1,Meal Plan 1,0,Room_Type 6,10,2017,9,3,Online,0,0,0,155.0,1,Not_Canceled
INN29013,2,1,2,1,Meal Plan 1,0,Room_Type 1,57,2017,10,10,Online,0,0,0,94.5,2,Not_Canceled
INN20775,1,0,1,2,Meal Plan 1,0,Room_Type 1,33,2018,11,7,Online,0,0,0,197.0,2,Not_Canceled
INN20733,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,2018,6,20,Offline,0,0,0,120.0,0,Canceled
INN03568,1,0,1,1,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110.0,0,Not_Canceled
INN26232,2,0,1,1,Meal Plan 1,0,Room_Type 1,90,2018,4,25,Online,0,0,0,96.3,1,Not_Canceled
INN07434,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,11,5,Corporate,1,0,2,65.0,0,Not_Canceled
INN29848,2,0,1,0,Meal Plan 1,0,Room_Type 1,23,2018,9,5,Online,0,0,0,93.94,1,Not_Canceled
INN28956,2,0,2,3,Not Selected,0,Room_Type 1,55,2018,10,23,Offline,0,0,0,72.25,0,Not_Canceled
INN28742,2,0,2,3,Meal Plan 1,0,Room_Type 4,5,2018,2,28,Online,0,0,0,120.6,1,Not_Canceled
INN21535,2,0,0,2,Not Selected,0,Room_Type 1,37,2018,12,14,Online,0,0,0,88.0,0,Canceled
INN28560,1,0,2,2,Meal Plan 1,0,Room_Type 4,81,2018,11,6,Online,0,0,0,146.6,1,Not_Canceled
INN25876,1,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,87.0,0,Not_Canceled
INN11318,2,0,0,2,Not Selected,0,Room_Type 1,27,2018,4,12,Online,0,0,0,99.0,1,Canceled
INN05495,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,3,22,Complementary,0,0,0,0.0,2,Not_Canceled
INN35289,2,0,2,10,Not Selected,0,Room_Type 1,310,2018,12,27,Online,0,0,0,68.57,2,Canceled
INN17358,2,0,0,4,Not Selected,0,Room_Type 1,144,2018,7,6,Online,0,0,0,97.75,0,Canceled
INN25653,1,0,0,2,Meal Plan 1,0,Room_Type 1,12,2017,10,20,Corporate,0,0,0,130.0,0,Not_Canceled
INN04300,2,0,1,2,Meal Plan 1,0,Room_Type 1,84,2017,10,16,Online,0,0,0,89.25,2,Not_Canceled
INN31602,2,1,1,4,Meal Plan 1,0,Room_Type 1,81,2018,5,9,Online,0,0,0,135.15,2,Canceled
INN20038,3,0,0,3,Meal Plan 1,0,Room_Type 4,50,2018,6,29,Online,0,0,0,150.3,0,Canceled
INN05873,2,1,1,3,Meal Plan 1,0,Room_Type 4,44,2018,10,3,Online,0,0,0,104.48,1,Not_Canceled
INN04839,3,0,2,2,Meal Plan 1,0,Room_Type 7,22,2018,4,16,Online,0,0,0,190.58,0,Canceled
INN07599,2,0,2,5,Not Selected,0,Room_Type 1,185,2018,8,13,Online,0,0,0,89.25,0,Canceled
INN23762,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0,Canceled
